order_id,product_id,customer_id,quantity,TotalPrice,order_date,shipping_date,order_status,payment_method
O73595,P1019,C20700,3,11940.57,2023-10-07,2023-10-14,Afsendt,Dankort
O73596,P1004,C21091,1,2986.4,2023-12-08,2023-12-09,Afsendt,MobilePay
O73597,P1003,C21089,1,2849.1,2023-05-07,2023-05-09,Annulleret,MobilePay
O73598,P1010,C21107,1,1961.62,2022-06-17,2022-06-18,Afsendt,MobilePay
O73599,P1002,C20799,3,764.22,2022-10-22,2022-10-24,Afsendt,MobilePay
O73600,P1009,C20938,6,1941.24,2023-09-27,2023-10-04,Afsendt,Faktura
O73601,P1009,C21005,3,970.62,2022-06-24,2022-06-29,Afsendt,MobilePay
O73602,P1005,C20228,5,8831.15,2024-02-12,2024-02-17,Leveret,Dankort
O73603,P1004,C21196,4,11945.6,2022-07-03,2022-07-05,Afsendt,Dankort
O73604,P1018,C21107,5,2722.3,2024-04-19,2024-04-21,Afsendt,Faktura
O73605,P1016,C21190,3,3922.41,2022-03-25,2022-03-29,Afsendt,MobilePay
O73606,P1004,C20423,3,8959.2,2022-12-03,2022-12-10,Afsendt,Kreditkort
O73607,P1006,C20170,1,572.91,2023-06-20,2023-06-24,Afsendt,Kreditkort
O73608,P1017,C21030,5,22491.65,2023-10-16,2023-10-17,Afsendt,Faktura
O73609,P1004,C21184,1,2986.4,2024-05-19,2024-05-24,Afsendt,Faktura
O73610,P1004,C20690,3,8959.2,2024-05-04,2024-05-09,Afsendt,Dankort
O73611,P1003,C21174,6,17094.6,2024-01-26,2024-02-02,Leveret,Kreditkort
O73612,P1014,C21182,4,8258.84,2024-05-03,2024-05-04,Afsendt,MobilePay
O73613,P1012,C20867,4,10865.16,2022-06-01,2022-06-06,Afsendt,Kreditkort
O73614,P1001,C20642,1,1192.73,2024-04-22,2024-04-29,Leveret,Dankort
O73615,P1014,C20025,6,12388.26,2024-02-12,2024-02-18,Leveret,MobilePay
O73616,P1002,C20041,4,1018.96,2022-07-19,2022-07-21,Leveret,Dankort
O73617,P1017,C20164,5,22491.65,2022-05-05,2022-05-10,Afsendt,Kreditkort
O73618,P1014,C20276,3,6194.13,2024-05-23,2024-05-28,Leveret,MobilePay
O73619,P1017,C20874,6,26989.98,2022-12-24,2022-12-25,Afsendt,Dankort
O73620,P1001,C20207,5,5963.65,2023-12-08,2023-12-13,Annulleret,Dankort
O73621,P1001,C20278,1,1192.73,2022-02-13,2022-02-16,Afsendt,Faktura
O73622,P1004,C21088,3,8959.2,2022-07-31,2022-08-04,Afsendt,Faktura
O73623,P1005,C20162,4,7064.92,2024-02-15,2024-02-19,Afsendt,MobilePay
O73624,P1003,C21164,4,11396.4,2023-06-06,2023-06-12,Afsendt,MobilePay
O73625,P1003,C20015,1,2849.1,2022-09-05,2022-09-12,Leveret,MobilePay
O73626,P1012,C20186,4,10865.16,2024-06-13,2024-06-20,Afsendt,MobilePay
O73627,P1017,C20685,1,4498.33,2023-04-07,2023-04-13,Annulleret,Faktura
O73628,P1014,C20381,5,10323.55,2022-09-03,2022-09-08,Afsendt,Dankort
O73629,P1018,C20805,2,1088.92,2022-04-14,2022-04-18,Returneret,Dankort
O73630,P1012,C20492,5,13581.45,2023-11-07,2023-11-09,Afsendt,Kreditkort
O73631,P1012,C21116,2,5432.58,2023-04-13,2023-04-14,Afsendt,Faktura
O73632,P1001,C20605,2,2385.46,2023-02-24,2023-02-25,Afsendt,Dankort
O73633,P1018,C20141,3,1633.38,2023-01-22,2023-01-29,Leveret,Faktura
O73634,P1009,C20946,1,323.54,2022-03-20,2022-03-21,Returneret,MobilePay
O73635,P1001,C20614,5,5963.65,2023-10-12,2023-10-14,Afsendt,MobilePay
O73636,P1004,C20387,1,2986.4,2022-02-13,2022-02-16,Leveret,Dankort
O73637,P1017,C20541,1,4498.33,2022-05-19,2022-05-23,Afsendt,Faktura
O73638,P1005,C20210,5,8831.15,2022-08-02,2022-08-06,Afsendt,MobilePay
O73639,P1014,C21084,1,2064.71,2023-11-24,2023-11-27,Leveret,Kreditkort
O73640,P1020,C20045,2,5383.32,2023-08-30,2023-09-02,Afsendt,Dankort
O73641,P1019,C20008,3,11940.57,2023-03-05,2023-03-09,Afsendt,Kreditkort
O73642,P1020,C21043,3,8074.98,2023-06-02,2023-06-07,Afsendt,MobilePay
O73643,P1020,C20230,3,8074.98,2024-06-11,2024-06-14,Annulleret,Kreditkort
O73644,P1020,C21102,3,8074.98,2024-05-01,2024-05-08,Leveret,Faktura
O73645,P1014,C20929,1,2064.71,2022-05-20,2022-05-27,Afsendt,Kreditkort
O73646,P1019,C21147,5,19900.95,2022-01-22,2022-01-28,Returneret,Dankort
O73647,P1012,C20072,3,8148.87,2024-02-15,2024-02-19,Afsendt,Kreditkort
O73648,P1020,C20134,5,13458.3,2023-08-28,2023-09-02,Afsendt,Kreditkort
O73649,P1014,C20736,6,12388.26,2023-07-16,2023-07-20,Returneret,Kreditkort
O73650,P1017,C20582,4,17993.32,2024-01-20,2024-01-22,Leveret,Faktura
O73651,P1018,C20477,1,544.46,2022-01-15,2022-01-22,Leveret,Dankort
O73652,P1001,C21050,2,2385.46,2023-09-30,2023-10-01,Leveret,Faktura
O73653,P1006,C20811,2,1145.82,2022-01-24,2022-01-26,Afsendt,MobilePay
O73654,P1016,C20139,3,3922.41,2024-03-17,2024-03-19,Leveret,Kreditkort
O73655,P1017,C20072,1,4498.33,2024-06-02,2024-06-09,Leveret,MobilePay
O73656,P1005,C20550,1,1766.23,2023-04-07,2023-04-11,Leveret,Dankort
O73657,P1010,C21014,6,11769.72,2022-01-21,2022-01-22,Leveret,MobilePay
O73658,P1017,C20555,2,8996.66,2022-04-13,2022-04-18,Afsendt,Kreditkort
O73659,P1002,C20122,1,254.74,2024-05-10,2024-05-15,Leveret,MobilePay
O73660,P1009,C20296,2,647.08,2022-04-12,2022-04-18,Leveret,Faktura
O73661,P1010,C21143,6,11769.72,2022-01-29,2022-02-03,Afsendt,Faktura
O73662,P1009,C20834,5,1617.7,2022-09-19,2022-09-26,Afsendt,Kreditkort
O73663,P1014,C20296,3,6194.13,2023-01-18,2023-01-19,Afsendt,Dankort
O73664,P1009,C20439,6,1941.24,2022-09-29,2022-10-06,Afsendt,Dankort
O73665,P1012,C20106,5,13581.45,2022-04-21,2022-04-26,Afsendt,MobilePay
O73666,P1019,C20782,1,3980.19,2023-01-27,2023-02-01,Afsendt,Faktura
O73667,P1006,C20919,4,2291.64,2022-01-13,2022-01-15,Leveret,Kreditkort
O73668,P1020,C20066,1,2691.66,2022-02-27,2022-03-01,Afsendt,Kreditkort
O73669,P1019,C20278,6,23881.14,2023-02-05,2023-02-12,Afsendt,MobilePay
O73670,P1006,C20064,5,2864.55,2022-07-21,2022-07-25,Afsendt,Faktura
O73671,P1001,C20123,1,1192.73,2023-05-03,2023-05-08,Afsendt,Kreditkort
O73672,P1020,C20026,5,13458.3,2022-05-20,2022-05-23,Afsendt,Faktura
O73673,P1014,C20389,1,2064.71,2022-08-10,2022-08-15,Leveret,Dankort
O73674,P1005,C20192,2,3532.46,2023-11-02,2023-11-06,Afsendt,Faktura
O73675,P1010,C20968,5,9808.1,2023-08-03,2023-08-04,Annulleret,Faktura
O73676,P1005,C20052,1,1766.23,2023-05-23,2023-05-25,Leveret,MobilePay
O73677,P1009,C20573,6,1941.24,2022-11-20,2022-11-27,Leveret,Dankort
O73678,P1003,C21121,2,5698.2,2023-05-23,2023-05-24,Leveret,Dankort
O73679,P1016,C20526,4,5229.88,2023-05-01,2023-05-08,Afsendt,Faktura
O73680,P1012,C20618,2,5432.58,2022-02-25,2022-02-27,Afsendt,Kreditkort
O73681,P1005,C20814,1,1766.23,2022-07-08,2022-07-11,Afsendt,MobilePay
O73682,P1009,C20553,5,1617.7,2022-07-05,2022-07-07,Leveret,Kreditkort
O73683,P1010,C21195,1,1961.62,2024-01-21,2024-01-27,Afsendt,Faktura
O73684,P1014,C20770,2,4129.42,2024-03-27,2024-04-03,Leveret,Kreditkort
O73685,P1019,C20724,6,23881.14,2023-11-22,2023-11-24,Afsendt,Kreditkort
O73686,P1019,C20954,1,3980.19,2022-05-14,2022-05-18,Leveret,MobilePay
O73687,P1016,C20275,6,7844.82,2024-01-08,2024-01-13,Afsendt,MobilePay
O73688,P1001,C21107,5,5963.65,2024-04-27,2024-05-03,Afsendt,Faktura
O73689,P1004,C21178,1,2986.4,2022-02-07,2022-02-09,Leveret,MobilePay
O73690,P1009,C20350,1,323.54,2023-07-04,2023-07-09,Leveret,Faktura
O73691,P1018,C21098,6,3266.76,2024-02-15,2024-02-21,Annulleret,MobilePay
O73692,P1019,C20863,5,19900.95,2023-05-06,2023-05-11,Afsendt,Faktura
O73693,P1009,C21025,1,323.54,2023-01-24,2023-01-25,Afsendt,MobilePay
O73694,P1016,C20473,5,6537.35,2023-04-13,2023-04-16,Afsendt,Dankort
O73695,P1003,C21005,1,2849.1,2023-08-02,2023-08-03,Afsendt,Kreditkort
O73696,P1018,C20104,1,544.46,2022-03-29,2022-04-02,Afsendt,Kreditkort
O73697,P1010,C20262,6,11769.72,2023-02-07,2023-02-12,Leveret,MobilePay
O73698,P1006,C21045,3,1718.73,2022-08-24,2022-08-27,Afsendt,Faktura
O73699,P1005,C20459,1,1766.23,2022-02-10,2022-02-15,Afsendt,Faktura
O73700,P1019,C20304,2,7960.38,2022-11-23,2022-11-26,Leveret,Dankort
O73701,P1005,C21007,2,3532.46,2022-06-22,2022-06-23,Leveret,Kreditkort
O73702,P1001,C20004,3,3578.19,2024-06-06,2024-06-07,Annulleret,Kreditkort
O73703,P1016,C21124,1,1307.47,2022-01-03,2022-01-04,Afsendt,Kreditkort
O73704,P1010,C20826,6,11769.72,2024-03-23,2024-03-26,Afsendt,Dankort
O73705,P1016,C21068,5,6537.35,2023-09-19,2023-09-20,Afsendt,Dankort
O73706,P1004,C20006,4,11945.6,2022-05-05,2022-05-08,Afsendt,Dankort
O73707,P1020,C20312,6,16149.96,2023-01-29,2023-02-03,Leveret,Kreditkort
O73708,P1017,C21192,4,17993.32,2023-12-03,2023-12-07,Leveret,Faktura
O73709,P1003,C20796,1,2849.1,2024-01-28,2024-02-03,Afsendt,MobilePay
O73710,P1012,C21122,1,2716.29,2022-11-04,2022-11-09,Afsendt,MobilePay
O73711,P1016,C20048,1,1307.47,2023-02-02,2023-02-04,Annulleret,MobilePay
O73712,P1017,C20244,4,17993.32,2023-12-02,2023-12-04,Annulleret,Kreditkort
O73713,P1009,C21072,1,323.54,2023-04-02,2023-04-03,Annulleret,MobilePay
O73714,P1003,C20757,5,14245.5,2022-04-05,2022-04-11,Leveret,MobilePay
O73715,P1020,C20633,5,13458.3,2023-05-29,2023-05-31,Afsendt,Dankort
O73716,P1018,C20025,6,3266.76,2022-07-13,2022-07-19,Afsendt,Kreditkort
O73717,P1017,C20846,3,13494.99,2022-11-28,2022-12-05,Afsendt,Faktura
O73718,P1003,C20513,5,14245.5,2022-11-26,2022-11-30,Afsendt,MobilePay
O73719,P1019,C20304,4,15920.76,2024-06-02,2024-06-06,Leveret,Dankort
O73720,P1005,C20033,3,5298.69,2022-03-01,2022-03-06,Leveret,Dankort
O73721,P1005,C20456,2,3532.46,2023-12-07,2023-12-12,Afsendt,MobilePay
O73722,P1009,C20289,4,1294.16,2022-01-02,2022-01-04,Afsendt,MobilePay
O73723,P1014,C20666,3,6194.13,2023-05-28,2023-05-29,Annulleret,Faktura
O73724,P1009,C20395,3,970.62,2022-08-21,2022-08-28,Afsendt,Kreditkort
O73725,P1014,C20018,1,2064.71,2022-08-16,2022-08-19,Afsendt,Kreditkort
O73726,P1020,C20286,5,13458.3,2023-09-27,2023-09-28,Afsendt,MobilePay
O73727,P1004,C20858,6,17918.4,2022-04-20,2022-04-25,Annulleret,Kreditkort
O73728,P1001,C21157,3,3578.19,2024-03-16,2024-03-22,Afsendt,Faktura
O73729,P1016,C20355,4,5229.88,2022-04-28,2022-04-29,Afsendt,MobilePay
O73730,P1016,C20175,1,1307.47,2023-03-13,2023-03-17,Afsendt,Kreditkort
O73731,P1014,C20061,1,2064.71,2023-06-19,2023-06-21,Afsendt,Kreditkort
O73732,P1003,C20875,6,17094.6,2022-07-25,2022-07-27,Afsendt,Dankort
O73733,P1002,C21091,3,764.22,2022-05-09,2022-05-10,Leveret,Dankort
O73734,P1019,C20666,4,15920.76,2023-05-25,2023-05-31,Afsendt,MobilePay
O73735,P1010,C20626,1,1961.62,2022-11-16,2022-11-20,Leveret,Kreditkort
O73736,P1017,C20615,6,26989.98,2023-03-27,2023-03-31,Afsendt,Dankort
O73737,P1004,C20485,3,8959.2,2022-04-20,2022-04-25,Afsendt,Faktura
O73738,P1020,C20420,6,16149.96,2024-01-07,2024-01-13,Returneret,MobilePay
O73739,P1005,C20482,3,5298.69,2023-05-19,2023-05-26,Afsendt,Faktura
O73740,P1019,C20347,5,19900.95,2022-03-27,2022-03-31,Afsendt,MobilePay
O73741,P1010,C20259,6,11769.72,2024-02-15,2024-02-16,Leveret,Kreditkort
O73742,P1016,C20803,5,6537.35,2023-02-08,2023-02-12,Leveret,Faktura
O73743,P1020,C20313,4,10766.64,2022-12-26,2023-01-01,Annulleret,MobilePay
O73744,P1009,C20838,4,1294.16,2022-03-20,2022-03-25,Annulleret,Faktura
O73745,P1012,C20601,3,8148.87,2023-06-07,2023-06-14,Afsendt,Dankort
O73746,P1003,C20426,1,2849.1,2023-11-10,2023-11-12,Afsendt,Dankort
O73747,P1020,C20622,5,13458.3,2023-02-27,2023-02-28,Afsendt,Faktura
O73748,P1005,C20642,2,3532.46,2022-11-05,2022-11-07,Annulleret,Kreditkort
O73749,P1018,C20859,6,3266.76,2022-11-11,2022-11-12,Annulleret,Faktura
O73750,P1004,C20178,2,5972.8,2023-07-15,2023-07-17,Afsendt,Faktura
O73751,P1003,C20730,6,17094.6,2024-05-13,2024-05-16,Afsendt,MobilePay
O73752,P1005,C20819,1,1766.23,2023-08-12,2023-08-19,Leveret,MobilePay
O73753,P1002,C20254,1,254.74,2024-03-31,2024-04-03,Afsendt,Faktura
O73754,P1006,C20165,5,2864.55,2024-03-03,2024-03-05,Afsendt,Faktura
O73755,P1012,C20879,6,16297.74,2022-09-13,2022-09-14,Afsendt,Kreditkort
O73756,P1003,C21025,3,8547.3,2022-12-12,2022-12-18,Annulleret,Kreditkort
O73757,P1006,C20568,5,2864.55,2024-01-12,2024-01-13,Afsendt,Faktura
O73758,P1019,C20532,4,15920.76,2023-07-04,2023-07-05,Annulleret,Dankort
O73759,P1004,C20090,1,2986.4,2022-12-22,2022-12-29,Afsendt,Kreditkort
O73760,P1018,C20572,2,1088.92,2024-04-14,2024-04-17,Afsendt,Kreditkort
O73761,P1016,C20823,1,1307.47,2022-09-11,2022-09-18,Afsendt,Faktura
O73762,P1017,C20292,4,17993.32,2022-01-05,2022-01-12,Afsendt,Faktura
O73763,P1017,C20128,2,8996.66,2022-02-24,2022-02-25,Returneret,Kreditkort
O73764,P1014,C20102,5,10323.55,2022-04-18,2022-04-23,Afsendt,MobilePay
O73765,P1017,C20973,3,13494.99,2022-02-03,2022-02-04,Leveret,Kreditkort
O73766,P1010,C20203,4,7846.48,2022-04-20,2022-04-27,Afsendt,Faktura
O73767,P1006,C20094,4,2291.64,2024-02-20,2024-02-26,Leveret,Dankort
O73768,P1019,C20727,2,7960.38,2023-10-08,2023-10-15,Leveret,Dankort
O73769,P1018,C21192,1,544.46,2024-01-10,2024-01-15,Leveret,Faktura
O73770,P1001,C20020,3,3578.19,2024-04-21,2024-04-26,Leveret,Dankort
O73771,P1001,C20692,2,2385.46,2022-07-30,2022-08-03,Afsendt,Dankort
O73772,P1009,C21144,2,647.08,2022-01-24,2022-01-28,Afsendt,Faktura
O73773,P1016,C20282,4,5229.88,2023-06-20,2023-06-26,Leveret,Dankort
O73774,P1014,C20851,1,2064.71,2024-01-03,2024-01-05,Afsendt,Dankort
O73775,P1006,C20963,1,572.91,2023-07-20,2023-07-26,Returneret,Kreditkort
O73776,P1002,C20787,5,1273.7,2022-05-13,2022-05-15,Afsendt,Faktura
O73777,P1006,C20994,2,1145.82,2024-03-04,2024-03-05,Afsendt,Kreditkort
O73778,P1009,C21147,4,1294.16,2022-02-11,2022-02-15,Annulleret,Dankort
O73779,P1018,C20031,5,2722.3,2022-07-06,2022-07-13,Leveret,MobilePay
O73780,P1014,C20065,5,10323.55,2024-03-14,2024-03-17,Afsendt,MobilePay
O73781,P1018,C20277,2,1088.92,2023-11-17,2023-11-24,Afsendt,Faktura
O73782,P1012,C20801,1,2716.29,2022-07-10,2022-07-12,Afsendt,Faktura
O73783,P1020,C21130,4,10766.64,2023-09-09,2023-09-15,Afsendt,Faktura
O73784,P1002,C20041,4,1018.96,2022-09-23,2022-09-27,Afsendt,Faktura
O73785,P1001,C20895,1,1192.73,2023-11-30,2023-12-06,Leveret,Dankort
O73786,P1012,C20291,3,8148.87,2022-09-09,2022-09-14,Afsendt,Dankort
O73787,P1012,C20611,4,10865.16,2024-01-24,2024-01-25,Leveret,Faktura
O73788,P1014,C20446,1,2064.71,2022-03-16,2022-03-17,Afsendt,Dankort
O73789,P1006,C20321,3,1718.73,2024-04-12,2024-04-18,Afsendt,Kreditkort
O73790,P1010,C21103,1,1961.62,2023-12-21,2023-12-27,Annulleret,Kreditkort
O73791,P1012,C21031,3,8148.87,2022-10-23,2022-10-28,Afsendt,Dankort
O73792,P1009,C20871,1,323.54,2022-01-11,2022-01-14,Leveret,Dankort
O73793,P1001,C20096,2,2385.46,2024-04-13,2024-04-14,Afsendt,MobilePay
O73794,P1014,C20747,6,12388.26,2022-03-14,2022-03-18,Leveret,Faktura
O73795,P1019,C20502,6,23881.14,2023-12-17,2023-12-20,Afsendt,MobilePay
O73796,P1006,C20192,1,572.91,2022-08-27,2022-08-30,Afsendt,Dankort
O73797,P1009,C21022,3,970.62,2024-04-19,2024-04-20,Afsendt,Kreditkort
O73798,P1012,C20870,5,13581.45,2023-05-18,2023-05-23,Annulleret,Dankort
O73799,P1017,C20691,5,22491.65,2022-11-24,2022-11-28,Afsendt,Dankort
O73800,P1020,C20920,1,2691.66,2022-05-21,2022-05-26,Annulleret,MobilePay
O73801,P1005,C20763,2,3532.46,2024-04-06,2024-04-07,Leveret,Faktura
O73802,P1001,C20532,3,3578.19,2023-06-03,2023-06-04,Afsendt,Dankort
O73803,P1020,C20946,5,13458.3,2024-02-20,2024-02-26,Afsendt,Faktura
O73804,P1018,C20892,3,1633.38,2022-01-20,2022-01-22,Leveret,MobilePay
O73805,P1019,C20960,4,15920.76,2024-03-01,2024-03-04,Afsendt,MobilePay
O73806,P1004,C20944,1,2986.4,2022-03-08,2022-03-12,Afsendt,Faktura
O73807,P1019,C20985,3,11940.57,2022-05-06,2022-05-09,Afsendt,Kreditkort
O73808,P1010,C20444,1,1961.62,2023-05-08,2023-05-14,Afsendt,MobilePay
O73809,P1006,C20381,1,572.91,2022-11-11,2022-11-13,Annulleret,MobilePay
O73810,P1012,C21031,3,8148.87,2024-04-21,2024-04-22,Leveret,Faktura
O73811,P1019,C20332,1,3980.19,2023-11-19,2023-11-21,Afsendt,MobilePay
O73812,P1020,C21082,4,10766.64,2022-09-23,2022-09-30,Afsendt,Kreditkort
O73813,P1006,C20615,5,2864.55,2023-04-07,2023-04-09,Returneret,Faktura
O73814,P1018,C20022,2,1088.92,2023-03-03,2023-03-07,Afsendt,Faktura
O73815,P1005,C20139,4,7064.92,2023-12-01,2023-12-03,Annulleret,Kreditkort
O73816,P1010,C20822,5,9808.1,2022-12-13,2022-12-15,Afsendt,Kreditkort
O73817,P1005,C21084,2,3532.46,2023-01-02,2023-01-07,Afsendt,Faktura
O73818,P1019,C20062,6,23881.14,2023-09-14,2023-09-15,Leveret,Faktura
O73819,P1017,C20118,2,8996.66,2023-08-29,2023-09-04,Leveret,MobilePay
O73820,P1018,C20711,1,544.46,2024-03-07,2024-03-09,Leveret,Kreditkort
O73821,P1003,C20172,4,11396.4,2023-05-01,2023-05-03,Returneret,MobilePay
O73822,P1014,C20528,4,8258.84,2023-09-03,2023-09-10,Leveret,MobilePay
O73823,P1002,C20659,6,1528.44,2022-07-16,2022-07-22,Afsendt,Dankort
O73824,P1006,C20949,5,2864.55,2024-01-25,2024-01-29,Afsendt,MobilePay
O73825,P1005,C20158,4,7064.92,2022-12-19,2022-12-22,Afsendt,Dankort
O73826,P1020,C20532,5,13458.3,2022-09-05,2022-09-12,Afsendt,Kreditkort
O73827,P1012,C20267,4,10865.16,2023-05-04,2023-05-06,Afsendt,Kreditkort
O73828,P1010,C20360,2,3923.24,2022-07-04,2022-07-05,Annulleret,Kreditkort
O73829,P1004,C20952,1,2986.4,2023-05-09,2023-05-10,Leveret,Faktura
O73830,P1004,C20219,4,11945.6,2023-03-13,2023-03-18,Afsendt,Dankort
O73831,P1005,C21113,5,8831.15,2024-03-09,2024-03-12,Afsendt,MobilePay
O73832,P1006,C21182,4,2291.64,2022-10-02,2022-10-09,Afsendt,Dankort
O73833,P1004,C21185,4,11945.6,2023-01-19,2023-01-21,Afsendt,Kreditkort
O73834,P1009,C20847,2,647.08,2022-07-11,2022-07-12,Returneret,Dankort
O73835,P1005,C20815,6,10597.38,2022-04-08,2022-04-11,Afsendt,Dankort
O73836,P1006,C20147,1,572.91,2022-03-04,2022-03-08,Afsendt,Dankort
O73837,P1004,C20398,4,11945.6,2022-08-10,2022-08-17,Afsendt,Dankort
O73838,P1016,C20597,1,1307.47,2022-12-17,2022-12-23,Afsendt,Kreditkort
O73839,P1012,C20376,4,10865.16,2022-07-09,2022-07-13,Afsendt,MobilePay
O73840,P1017,C20903,1,4498.33,2023-01-21,2023-01-26,Afsendt,MobilePay
O73841,P1019,C21138,2,7960.38,2024-03-12,2024-03-16,Afsendt,Kreditkort
O73842,P1010,C20666,4,7846.48,2023-07-31,2023-08-01,Afsendt,Kreditkort
O73843,P1010,C21127,5,9808.1,2022-12-25,2022-12-30,Afsendt,Kreditkort
O73844,P1017,C20947,2,8996.66,2024-01-26,2024-01-31,Leveret,Faktura
O73845,P1012,C20328,1,2716.29,2022-07-04,2022-07-09,Annulleret,Dankort
O73846,P1017,C20098,3,13494.99,2024-04-21,2024-04-25,Afsendt,Faktura
O73847,P1012,C20860,4,10865.16,2022-03-02,2022-03-04,Afsendt,MobilePay
O73848,P1014,C21133,2,4129.42,2024-04-23,2024-04-25,Leveret,MobilePay
O73849,P1014,C20766,3,6194.13,2022-07-30,2022-08-04,Afsendt,Dankort
O73850,P1006,C20618,4,2291.64,2023-06-02,2023-06-09,Leveret,Faktura
O73851,P1001,C20045,4,4770.92,2024-02-06,2024-02-10,Afsendt,Dankort
O73852,P1009,C21158,1,323.54,2023-11-13,2023-11-19,Returneret,Kreditkort
O73853,P1005,C20160,2,3532.46,2023-09-02,2023-09-03,Annulleret,MobilePay
O73854,P1003,C20573,1,2849.1,2024-04-13,2024-04-15,Afsendt,Dankort
O73855,P1005,C20714,2,3532.46,2023-08-22,2023-08-24,Returneret,Kreditkort
O73856,P1016,C20502,2,2614.94,2022-07-31,2022-08-02,Afsendt,Dankort
O73857,P1001,C20679,6,7156.38,2022-06-07,2022-06-14,Afsendt,Dankort
O73858,P1009,C20464,6,1941.24,2022-04-27,2022-05-02,Returneret,MobilePay
O73859,P1010,C20069,6,11769.72,2022-12-03,2022-12-10,Afsendt,Faktura
O73860,P1012,C21148,5,13581.45,2023-08-18,2023-08-23,Afsendt,Kreditkort
O73861,P1020,C20395,2,5383.32,2023-10-01,2023-10-03,Annulleret,MobilePay
O73862,P1019,C20874,2,7960.38,2024-05-20,2024-05-22,Afsendt,Dankort
O73863,P1010,C21103,6,11769.72,2022-12-22,2022-12-27,Returneret,Kreditkort
O73864,P1012,C20554,3,8148.87,2022-05-06,2022-05-08,Afsendt,Dankort
O73865,P1001,C20805,5,5963.65,2023-03-31,2023-04-07,Afsendt,Kreditkort
O73866,P1005,C21017,2,3532.46,2022-02-27,2022-02-28,Afsendt,Dankort
O73867,P1018,C20762,5,2722.3,2023-05-08,2023-05-12,Afsendt,Dankort
O73868,P1005,C20550,5,8831.15,2022-01-16,2022-01-20,Leveret,Kreditkort
O73869,P1003,C20272,1,2849.1,2023-04-04,2023-04-07,Afsendt,Faktura
O73870,P1017,C20987,1,4498.33,2022-03-19,2022-03-25,Afsendt,Faktura
O73871,P1012,C20970,3,8148.87,2022-05-12,2022-05-16,Afsendt,Faktura
O73872,P1004,C20053,2,5972.8,2022-09-15,2022-09-19,Annulleret,Faktura
O73873,P1020,C20055,2,5383.32,2022-05-04,2022-05-08,Afsendt,Kreditkort
O73874,P1009,C20551,5,1617.7,2023-11-07,2023-11-13,Afsendt,Kreditkort
O73875,P1017,C20217,2,8996.66,2022-10-04,2022-10-05,Afsendt,Kreditkort
O73876,P1001,C20651,1,1192.73,2024-05-30,2024-06-02,Afsendt,Kreditkort
O73877,P1005,C21192,1,1766.23,2024-01-08,2024-01-15,Leveret,MobilePay
O73878,P1012,C21060,1,2716.29,2022-09-01,2022-09-07,Annulleret,Faktura
O73879,P1002,C20535,2,509.48,2023-08-29,2023-09-02,Afsendt,Kreditkort
O73880,P1010,C20269,3,5884.86,2023-01-19,2023-01-25,Afsendt,Dankort
O73881,P1017,C20521,6,26989.98,2023-05-29,2023-06-03,Leveret,MobilePay
O73882,P1020,C20370,1,2691.66,2023-12-19,2023-12-24,Leveret,Dankort
O73883,P1006,C21009,4,2291.64,2022-11-06,2022-11-13,Afsendt,Faktura
O73884,P1012,C20407,5,13581.45,2023-10-12,2023-10-16,Returneret,Kreditkort
O73885,P1003,C21144,5,14245.5,2024-02-15,2024-02-17,Afsendt,Dankort
O73886,P1003,C20340,1,2849.1,2023-01-02,2023-01-09,Afsendt,MobilePay
O73887,P1016,C20684,5,6537.35,2023-03-20,2023-03-23,Leveret,MobilePay
O73888,P1006,C21109,2,1145.82,2024-01-23,2024-01-28,Afsendt,MobilePay
O73889,P1010,C20277,4,7846.48,2023-12-18,2023-12-22,Afsendt,Kreditkort
O73890,P1006,C20815,3,1718.73,2022-01-19,2022-01-25,Afsendt,Kreditkort
O73891,P1009,C20654,2,647.08,2023-01-07,2023-01-10,Leveret,Dankort
O73892,P1019,C21138,2,7960.38,2024-03-15,2024-03-20,Afsendt,Kreditkort
O73893,P1016,C21093,1,1307.47,2024-06-09,2024-06-12,Afsendt,Faktura
O73894,P1009,C20916,3,970.62,2022-06-22,2022-06-29,Afsendt,Faktura
O73895,P1020,C20370,3,8074.98,2022-07-13,2022-07-18,Leveret,Dankort
O73896,P1020,C20504,2,5383.32,2024-05-21,2024-05-23,Annulleret,Dankort
O73897,P1003,C20024,2,5698.2,2022-10-22,2022-10-27,Leveret,Faktura
O73898,P1012,C20909,6,16297.74,2023-02-08,2023-02-10,Afsendt,Faktura
O73899,P1018,C20108,3,1633.38,2023-02-13,2023-02-14,Returneret,MobilePay
O73900,P1005,C20978,1,1766.23,2023-03-17,2023-03-19,Leveret,Dankort
O73901,P1017,C20154,5,22491.65,2022-01-20,2022-01-26,Afsendt,Dankort
O73902,P1017,C20412,3,13494.99,2023-08-12,2023-08-14,Afsendt,Kreditkort
O73903,P1018,C20192,4,2177.84,2022-05-18,2022-05-20,Afsendt,Kreditkort
O73904,P1016,C20096,6,7844.82,2023-01-27,2023-02-03,Afsendt,Dankort
O73905,P1014,C20077,4,8258.84,2023-06-26,2023-06-28,Afsendt,MobilePay
O73906,P1009,C20857,6,1941.24,2023-02-14,2023-02-15,Leveret,Dankort
O73907,P1012,C20801,2,5432.58,2023-05-01,2023-05-05,Afsendt,MobilePay
O73908,P1003,C20468,3,8547.3,2022-01-11,2022-01-12,Afsendt,Kreditkort
